Entry,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
A1270,-13.4754247365,6.41528180114,-10.5630974405,-1.88107623583,-2.42309883153,12.6840207946,14.1025645586,3.58167892865,2.07348293816,7.28669422454,-3.07241593058,-4.20010946649,5.01602710589,-7.34047959586,-8.48661952014,3.92491839066,1.47361219775,-3.8831512603,0.483581548504,1.07816675533,0.215588166357,-1.57232571757,-6.93866041366,3.38497827498,-10.7504826844,-0.799226054351,3.84412919548
A1271,-1.74913426423,17.0094430277,-12.2684388041,-1.2646200765,5.84287743349,8.53975002496,6.59660344614,3.55704816569,-1.13165365861,-2.82562459159,-0.134310066068,3.23025853625,2.59305836056,-5.90577193571,-6.40490068637,1.75767780864,5.97251042917,-3.06979122112,-0.794748646701,3.34914294516,-1.95630366232,3.5870598347,0.854679872158,-6.7142260459,-7.87560059026,-4.33289882087,-4.23709755117
A1272,9.80065741916,10.1796230949,-14.1283016917,-9.78062112443,-0.0687907641809,-8.09091673826,1.21909751591,-6.62878711818,-6.84531339797,-1.85036489866,6.02206127156,2.08566853266,-1.72899558297,2.47045117535,-0.0730462428988,-4.50187382445,3.41969971678,3.2923197528,-0.426905962686,2.14463481504,4.50839450484,-1.01612962772,0.477247067725,-0.231010832416,-1.58330247056,4.31504216605,1.51018948514
A1273,8.01310208375,-1.71675049953,-13.8136183082,-6.85352890783,1.98143370358,-1.40555317049,-4.45807173636,1.90400470404,1.88979446332,-4.44369245745,-2.76548325446,-1.41019643551,-1.90505227544,-0.322668805348,6.05613064598,2.86066878169,2.86110412164,-4.84471046697,-3.55159736599,4.22246676503,-4.15889592286,2.92482855872,1.47422730061,6.96876379246,0.731656219129,-1.56160215545,2.95985699465
A1274,12.4348770897,10.1958634781,-12.35630136,-12.0821844036,-2.31818631912,-2.59054188399,2.39555027707,-7.7272253921,-4.11159449253,0.410115770532,5.08059408933,3.36210716596,-5.47518410086,6.78550474378,0.640263781561,-1.05360519273,1.97351854336,1.67569304066,-0.912900109561,3.52968542181,-0.482600553027,5.36001253354,-1.50076679372,2.97291331644,-3.66830876147,2.35320235503,-0.0615612311262
A1275,-16.422088,-3.00198971767,-9.46571173582,-3.65247117398,-0.596652764223,-1.19233200309,-6.23442324489,-2.20123815492,-5.30759064737,7.27265365624,4.42839581634,-5.73812602498,17.1720485269,2.03503173799,5.52158475088,2.69257204615,7.49049223367,0.142456391533,12.2488353952,1.84254160508,-3.01975716434,0.0749411718576,3.8369961297,-3.62235863523,-8.85398853258,-1.88933347951,11.8066114162
A1276,-12.6908116028,-4.86275420431,-12.2554630552,-2.60148637287,2.37741994209,-2.80796734439,-4.63717791786,-1.66650506652,-5.45858851185,5.46601799729,2.9978082779,-7.34352478257,10.0101826767,7.91391297186,7.89631789072,3.89973570625,3.8573826957,-6.55290199932,6.78570232971,1.74690656251,-10.868324048,-1.99127610773,1.97931480106,3.48336287057,-4.36631213661,4.09331399453,1.83123761127
A1277,-12.1175747396,-4.93594677402,-6.81480154387,-5.19965602412,-2.60564944171,-1.2641786862,-5.60459218679,-3.22837169898,-1.9622111278,7.9366885141,3.31187387227,-2.98556866653,13.1667539502,-0.467106508157,9.32802749575,2.98792377121,6.81329537335,-5.44790739535,6.79676333925,2.07710413672,-8.14357649895,5.90377265023,-1.04661029439,1.99162526563,-7.48658201232,-1.65914803875,5.02117573614
A1278,9.42386574499,5.1710958906,-6.52954956299,-2.41526191202,12.1615970671,1.45949190675,3.12527635433,-1.32052736094,3.82616497349,2.47262850759,8.40740941877,6.00716093494,-2.83127072385,2.82970524182,0.186785509165,-5.8681313404,-5.07408401623,-3.49231512177,0.186346883757,8.21780941546,-8.69118462546,4.14025017449,7.80904725235,4.63182513826,7.67856274298,-0.124364232758,6.41097274301
A1279,5.08525791176,-2.8916393877,-0.27305896648,-1.3636064656,14.2922005304,6.37393906255,1.50994746809,-3.24837671571,-0.835519930488,-2.10977447621,1.75861230214,7.93658629689,2.57354429566,6.74515253572,-1.95042069457,4.88336740404,-1.33604917292,0.727492017443,-0.643091604661,-8.5229579736,-3.35063820111,4.16517635441,7.55202981239,7.92865436088,-0.0284478384535,0.751700751416,5.50695911484
A1280,-7.13624480131,6.84448000773,-12.1928327373,-7.71397127799,3.65055940852,-4.87978030283,0.0899250871626,0.525003616245,-9.47403915683,-9.58878530207,-3.27565952031,0.945085164603,2.42963209881,8.53666481025,1.03671680929,-6.83923339563,1.74477663191,-2.99833550691,4.01314824586,0.656059273799,-0.936809703933,0.402434931221,1.7638353523,0.628274144684,0.183320380094,0.00715856160718,-3.80093081969
A1281,-4.96148301819,3.75508305323,3.49256430319,6.56330348012,-3.07052101015,11.4309713696,1.3243929136,3.32052113705,1.5036780275,4.49769976787,-3.6493072014,-1.4726644371,1.52598123394,5.23821033917,-1.88241737499,-4.21648168739,3.31936934149,2.67178125908,-2.43220126537,-3.69251471718,-3.38779973213,8.90883724885,-6.87173937884,-3.63547819347,5.54714150111,3.32256861373,2.05596108657
A1282,5.15102359771,-1.34533169893,3.14081819505,24.3514141837,-3.35638004136,12.8764558521,5.86072358808,2.00861623721,-3.38720729499,0.639929241143,0.709951449601,-1.35061645959,2.40909295704,-0.972831546001,-1.17986592323,6.61580211233,9.07183433638,-9.77575780459,1.75296970598,-6.65251909744,-0.441370689895,-6.35436396514,0.334951747411,-7.17168628462,-2.95877728614,-1.02481197102,7.07791735285
A1283,-14.2391950765,-11.9157744783,-8.96478836348,8.64318301957,9.84462967875,-11.34340404,3.18194500155,6.40012032784,8.01520388843,-9.40612610387,-4.84410330793,3.61260193048,-7.66914475085,1.66247913046,5.08407317405,1.10491062964,-2.42532111927,1.96231102013,4.10947439886,-2.14378104829,-1.58571981165,2.93619088358,-3.17653956029,0.0015979992632,-2.78130623765,-0.92812466212,-1.08588343708
A1284,9.3394789177,3.70951833603,-3.82502798815,-14.5394105591,2.69686164204,-10.9736288072,-0.77853329508,-7.9491704703,-8.02564112642,6.80490298364,1.83864824329,1.54162110607,0.589986711509,6.73572957019,-6.4178447119,-0.268081103552,-3.74996490331,2.0717028149,2.27367997359,6.75540924684,-2.3049629013,-4.69963630249,0.0687054587559,-6.44074276651,4.86058110222,-1.66559635193,-1.79032104763
A1285,2.60121540619,16.7476265936,12.7908550681,-3.71837140519,0.244326763645,-10.7970658196,5.30897627625,-9.57911900403,-2.09407950468,-2.70943418462,-6.76223939644,-4.50458081032,-0.471846904016,4.71124918765,13.4988391305,-3.57222305723,5.05344868733,-1.92749976175,-4.65016430172,-5.68665101972,0.67177977814,-4.44316438134,3.0751537805,1.8722208484,-0.141001992363,-2.99445745296,1.11091770276
A1286,9.89520605932,24.5598377631,3.24255046141,-4.1682307949,6.20430352202,-3.7977316602,6.54219433444,-4.71045207872,0.676146092934,0.771387736148,0.790898171734,0.931426697798,-4.92669071491,-4.83621609902,5.75107695335,-6.75071677447,-0.499443241184,-6.8157341917,-4.61073136927,-4.37670121775,3.14649442095,1.24989654773,-0.360122210449,-4.68114400823,1.3878221423,-1.19975357578,3.50056669462
A1288,6.32660402099,14.0658408293,-5.19844070032,-9.76049780094,-5.10661817304,0.212783768971,13.1015465187,6.23671584831,-7.90794608069,7.97021679188,1.96268331187,-0.345215534965,2.36194181139,3.32535947511,0.08204794722,-1.92680069635,1.1247309904,3.05350373575,-0.264963310078,-2.48816916753,10.686873324,-7.78142427923,-0.184098274599,-5.20418165866,2.73819328695,1.81911445032,-4.14232054654
A1289,9.00883881543,-5.69168974439,-6.18578148574,-14.3147205897,0.388016516378,-10.7831252534,2.61533695495,-2.18261279276,-5.20107626607,3.94143256075,1.27542142267,7.95208397714,3.49139959811,-2.74873893613,-1.78847524819,1.16107342262,-2.49990872723,9.586460825,10.7979733769,-2.6339971753,5.43096637609,-4.44728428906,-4.23019990094,-1.30290903166,-1.79420112584,-3.87001560052,-4.75863945473
A1290,-0.837277063023,15.2752501188,-10.5784644141,-11.2885899709,-7.84247648119,-9.07574638563,3.96367431593,-1.09803588793,-10.2673204931,1.25385506816,-4.49728451779,6.4777877627,3.6901260019,5.50847712078,4.00311256953,0.609349370593,0.02379943089,3.52945843765,2.92835136435,0.467680374506,-0.529173774154,0.882121241868,0.104594563907,0.370683252592,2.82212757506,1.60143954116,-0.202744040988
A1291,-12.0051611594,-5.58316199477,-1.89257277695,1.59063615333,-10.6606344007,1.6696374205,8.09435747104,-2.51283583759,-8.14544895822,-2.04701958023,-0.793574075436,1.34308482126,-8.65096695165,6.31029770603,7.85558457412,4.77676951297,3.75111622492,3.33307383537,7.74937702951,-1.40919896096,1.97345035523,-3.24331518734,0.21714429801,-8.88837777794,-1.5560180026,-4.65696130185,-2.4060482559
A1292,-19.6055539325,-10.1007823705,-15.2889089939,3.18356593825,4.02528319796,-9.13830066358,7.41214683837,-0.519300935426,4.47190545194,0.787895989804,3.08990548101,-3.7611960592,-3.3062419758,0.660607632767,5.19707071725,-8.28983996547,0.207625385323,-3.43918179585,-0.585597961511,0.860828678307,-0.908015570955,-2.08756510005,-1.99932034292,-2.6312179871,1.70759305125,2.45968357673,-4.4334698218
A1293,2.75042894409,17.0798612118,12.7141335514,-3.86298041572,0.120052972719,-10.2643762986,5.82888114434,-9.80119165971,-1.63286759766,-2.79209661037,-6.61650319877,-4.76172778476,-0.523913029429,4.8077893597,13.3805158753,-3.43123175319,5.10203523215,-2.16317897173,-4.33670868587,-5.42329075463,0.774733217397,-4.2774589571,2.8457659041,2.00937252182,0.199400134572,-3.45655289908,1.25438156038
A1294,10.3421915573,4.56182773665,-5.68464088145,2.88292209075,-3.84237663763,0.484645533342,-10.2323818224,-11.9316850377,3.99431563035,6.81986747597,11.4887422467,5.22455782148,-7.24710563056,-2.41230027249,-9.59060469512,-0.636468485451,-0.48056098098,-0.700501970148,-4.44430735326,-5.26791913379,1.94972425534,3.16795763334,-8.16491260909,2.08086085464,-5.685048519,6.89241396184,-0.0133777045874
A1295,-12.3458925019,-1.20341435221,-5.47450028186,7.0559720354,-0.0474728871379,-9.34594384347,-0.0806913953364,-11.9277777224,-2.05125972209,-3.53002460797,0.34556077146,0.559072606644,-1.34790352014,-5.47824036927,-0.806380604069,-3.40974739142,4.53238216933,0.886080043186,-0.255422488324,-8.10802478115,-0.446162690356,5.85126626207,-5.68948218789,-6.57844012266,3.18417255013,-3.4823217982,-1.03269887611
A1296,-15.0112178086,2.06336198875,-11.4461663464,-6.89806495553,2.79340200826,-9.07907579195,5.99808817905,7.41318249374,-11.7678555857,-6.23046338879,2.46437445203,-0.297017984925,-1.29425144342,8.68342379013,0.94092739647,-5.14516206264,-1.63293356645,-6.5793583825,3.78193949297,-1.79512688794,2.34233706981,-1.4297674174,-5.15740610499,5.84582544871,2.84457638456,-0.225581447708,-4.39484059468
A1297,-13.1370996988,-3.60148895931,-17.6187193571,2.52580103759,3.81361488727,-5.9385013892,0.594584932238,1.81094876826,2.94342185445,-7.37436258596,7.88214894143,-3.25588106151,1.80673528873,-1.05328348943,-4.25447630627,-8.81268268192,3.0443628796,0.348599682126,-2.5530288242,4.71105155937,-0.675693181478,-2.01820327816,4.12639754739,-8.8150546925,-0.794447569306,0.676788742319,-2.54491307321
A1302,1.46930007591,-13.5027538094,-5.00942616261,3.59362076277,13.486419747,0.543377311649,-3.38627059276,-13.0360249494,-10.7034560171,10.7322717148,-0.19030301157,4.46517941345,-3.37496388156,-9.30864946896,-2.63436134729,-1.13979122623,1.13568881184,0.814840131524,1.13167199072,4.99676964924,3.89170305774,-5.57094605967,6.54628571422,7.95187179321,3.9965079195,-8.48458864105,-8.65755218286
A1304,10.5789488202,-9.35614990159,-7.76796166868,-3.94096379183,13.2854345241,2.69018676267,-5.62597472255,-2.93498880672,-2.86922101624,-1.4532491614,-1.63837837112,0.307852340324,-3.03733807762,-4.13466172067,5.05414798405,-7.4181000414,0.0685201749066,-8.21722915568,-2.46492342125,6.64370958729,-1.31436088041,3.13290429889,5.20376655902,2.95431903371,-1.95660789852,-2.71532956038,4.44552342066
A1307,-9.07315865988,-12.1684839139,6.0474893552,-8.76049956782,-6.90422635479,13.9455165897,0.855431511048,2.34987417051,-5.79977768337,-8.73428844873,0.20227967042,15.2795001943,4.82010623234,4.23893972068,-2.94107338622,-3.16235491812,-11.9482252529,-1.179066372,-8.4638276692,-2.32176749864,4.34410898531,-7.00127242759,2.30178652769,4.1215854757,-3.43637824245,-4.05186921543,-1.76116251485
A1309,-8.02768588676,-11.78594344,6.19223758802,-9.11113813092,-7.09228352293,14.0299588949,0.960048964358,1.52691818894,-5.6861198879,-8.74315210684,0.184172198189,15.2814873481,5.21102008859,4.405649122,-3.41717278171,-3.32364040651,-11.5567406139,-1.78530846422,-8.39307461104,-2.86300558792,4.05226588988,-7.03934805192,2.34459444211,4.13657788855,-4.77226952045,-4.00455243369,-1.77310089767
A1310,-9.08995957596,-12.4404951963,5.7950285212,-8.99275469984,-7.3307681682,14.0236930127,1.60140618821,1.7927837985,-6.38219884997,-8.07287124421,0.768264779293,16.2425243413,5.23251515774,4.23477040418,-3.04015210207,-3.24437804977,-12.4987482329,-1.53797197943,-7.76540515337,-2.57317891981,4.68594773503,-7.07922801125,2.08067453122,3.98940762063,-3.37465831847,-3.7602198516,-1.06671804059
A1311,1.33450844771,-9.59956101802,-6.94217078586,3.60319482776,13.6485837013,-0.307943515465,-0.222733729525,-10.9484488888,-10.6066549234,0.671688784745,0.532719019733,9.57904526693,-3.08708833306,-3.85991615948,-0.301550197257,0.860261944529,0.20205831669,1.95047929605,2.21695803185,3.93793405366,9.14958788361,-5.87585543878,4.33730733302,5.33394290377,-0.0222122911049,-2.72717882273,-4.33594444879
A1312,-9.40355910254,-12.2544415825,6.52887414929,-8.37728291244,-8.35393277712,12.0668577498,0.528541092962,1.28254653498,-4.54006560278,-6.37980137408,-0.454301755006,14.6820837487,6.81922169439,7.66516483722,-3.74006500104,-2.97705406167,-7.58594582109,-0.795392695569,-8.4832287656,-2.44197841811,4.36808606234,-3.40368872507,0.393838230884,2.95049634781,-2.46978550803,-6.81685240122,-3.59515013247
A1313,-12.3382881054,-4.49385168028,1.13890073769,-8.95238193394,-0.342789292701,1.2995656984,2.92592031362,-1.296819674,-8.7822492067,-7.68844041418,3.38627984004,12.835678408,2.36235465986,-1.09372631936,-1.60639566665,-1.4822719596,-0.591799045219,-1.04833896476,-1.03129176132,2.42732217276,-3.25765753092,1.47968309414,-1.52091088968,1.30520835687,-1.16843898233,-0.424053939655,-0.441612792033
A1314,-8.67693567302,-0.134862542539,-5.63836698852,10.6056418882,-6.38406820839,-3.85337334866,-11.3701648423,5.2246618271,-14.8806215293,-2.80831047804,10.6275548935,1.5631770162,-1.25735938781,0.436302814056,-7.19331463268,-0.0851016382711,5.63893452082,3.12764549749,1.07252410086,-0.901837554738,-4.88414561415,-0.0964738739565,-1.71079596225,-1.96104739853,-4.72837761834,0.227525134123,-10.3745087123
A1316,4.41831956093,14.3556492962,11.5906065529,-8.41758873116,4.82842021404,-10.9591666763,2.15680531903,1.54994736243,-0.731179546829,0.821587694841,6.78962684341,3.2359546998,-4.51446109904,3.99345510514,-2.73630990188,-3.98727286305,-2.15288595497,-4.95074400724,4.7429714252,-4.57383875593,-1.81610229095,-0.566302985756,2.95461982173,3.14425940981,4.40604049307,-4.24016384564,7.17630236772
A1317,-2.38133524814,-7.43133951917,-6.27791428463,1.86778578524,11.6393715552,-12.4942166486,0.000506849268036,7.30210470424,3.38592410095,-6.40440523046,0.627279374074,5.0244031486,-1.47094229983,-8.9336487391,2.27946880759,1.67548284887,-8.84934035434,10.731580413,-0.543655116646,-6.32662994168,-1.0934976236,0.888322919016,-2.71840105399,-2.7926139452,-5.25981707642,-1.82308058586,0.672025001278
A1318,-11.4517642728,-9.7606243198,-11.6039439581,8.96609086526,12.5825837468,-11.0752739286,10.390667618,1.84763484167,11.3243162783,-6.49000295068,0.830815746603,2.42775047921,-9.8399009769,-3.12034956868,3.96354699971,0.971345180429,-3.94738302584,3.61424886,4.3727483275,-2.88978422554,-4.06510217652,0.15510533886,-1.47428191725,-0.0443498985987,-5.28170125428,1.69129222334,4.01093166975
A1319,-9.42912211345,-12.6958636278,-6.22703527023,10.5524634999,11.7395141961,-10.5136254606,8.5203674551,4.74134596327,7.61842217605,-5.31389071255,-2.7002695819,5.48364869329,-9.58996386339,-4.50423706497,6.46007280654,1.73645772093,-5.81199369203,8.27600695131,6.13393267274,-7.23587622131,-2.12004247426,0.728735406226,-3.78128602469,2.83338198782,-6.43939254633,-1.95574341378,5.06567369412
A1320,-15.3178224599,-6.3917681543,-15.3327229927,0.638303134494,7.37676684944,1.61217487024,9.18326812451,0.400705642085,1.91978869538,12.4887324596,13.7871273824,-6.01500051168,0.800834622542,4.07512946459,0.1726444484,6.98276876163,-1.47336421912,2.32692043871,5.22973096701,-4.07322336975,-4.40130172273,0.923599150101,3.73901657688,-0.569500540686,0.785050446759,-4.57936749727,3.83314263624
A1321,8.08226392813,5.0432389618,-7.84619468893,7.09322719827,1.8592846265,2.62733305165,6.83494175378,-3.69151906145,8.49002306555,12.9586523324,8.98772866035,6.17410046342,0.276077098501,-10.966949494,-2.41700460099,-0.903285157007,1.30778481322,-2.6337084278,1.94976168114,-1.39599077181,10.2006541776,-9.89755751967,0.261235807468,6.1422419621,0.52603624167,1.58568276154,-3.09618950557
A1322,-3.62890069392,-0.0241414621986,-5.66680789333,18.0342037786,2.91969005222,0.563883878677,-9.41060877983,-7.7363459654,1.92336861392,-1.81124760766,2.26737109791,-0.791845505099,0.198542083957,-7.95210818271,-3.44974763919,-2.17814841221,1.69079501171,-6.14298541067,-1.82904972311,3.14129345651,8.75612398343,-2.44085142601,1.41857599301,5.08812465911,0.14480378912,-0.042185110336,-6.04750762578
A1323,-11.0089852237,11.4279864454,20.7993356479,7.34175685731,16.6734699553,-2.56762957886,-5.85875244917,3.37826992855,0.680998398196,-0.841039011837,-3.00781607308,-5.94744256093,-8.07177639292,-5.31009286049,-3.05132117899,6.59428186,0.935136023089,-9.95759014559,2.08941335745,-0.204031915445,9.1969516036,-2.98194840862,0.198014582085,-2.88851641578,-6.36606882069,5.07461954885,-1.548560566
A1324,6.77448038819,16.6216068196,0.800044694423,3.10057672457,-2.60499258603,-7.40009425068,5.13275271924,-3.76775424418,0.66781775464,-7.01083178631,-7.83210265579,1.87674377499,-5.62843565771,4.8126304424,6.3577785624,6.12698621225,-1.33605707172,5.19959938259,-4.56990284606,-0.0770242686036,-1.74260875888,2.69418190532,-5.84570117246,3.45982862219,-5.03197293772,-1.59749732571,0.754095176407
A1325,1.5988117508,-2.50014198849,-12.1776169432,-10.920886165,-8.30791317923,-8.48638620823,9.35251450579,-0.233732684835,-1.64686137235,6.51620066694,-0.0640155985463,-2.96449460416,-4.42639895459,-1.13873892479,0.391639316147,-3.24421331549,-4.33110821027,3.9046695567,-0.822124290306,-1.15889390106,2.57894351428,-7.34031249552,-5.5282188435,-0.716641770303,-2.67378103215,3.53265905617,4.57491410635
A1326,-7.10688142717,2.0887221614,-15.1771027106,-10.119428427,-3.39784380228,6.33502939633,11.7537428253,-2.91427878919,-6.33738214294,3.89364696051,-1.17962222839,0.806980712162,-8.99891745245,-3.73082799947,-1.60341265259,0.175638953128,4.80256064339,1.51714436077,-5.90513835994,1.38352420768,9.88375608346,2.86511085028,-3.64354112671,-4.70495832412,-5.66667712056,-5.43275600852,2.31464926988
A1328,1.91325566832,-5.28849882463,-8.89587835516,-12.1531500436,6.87795227782,-2.51771271618,0.769464990363,-9.91953360725,-11.1624332936,2.1437384419,-2.58298991576,-0.297597718474,1.0815861255,-6.52183560956,-0.765036340471,2.80497532886,2.93528675488,1.80643109838,1.36003484547,6.42038863285,3.70493501391,-3.06758524819,-1.60346132653,-8.86123301522,0.840924517988,1.21021603024,-6.34387947834
A1329,9.93693123662,-0.286961228838,-2.16753063868,-15.8172584424,-3.73508010554,-2.47088618539,1.41086057378,1.52285066559,-15.2311554659,2.51997479763,-5.20348180166,-2.45480980868,-9.39192371891,5.97171196396,-1.2549112457,-2.01922224,-1.53293368995,4.42453784965,3.38975412393,4.94900520821,1.48604098669,-8.9323439984,3.40147548623,-5.75308486664,4.71825428186,1.14439833166,-3.26868878435
A1330,-1.76439003904,7.12360911161,0.279693126899,1.0646701738,-0.160781697601,-2.1553964813,2.67720018224,-3.74747972339,-7.72493912879,-2.99417637379,-9.38414650828,-7.87030366739,-11.052366702,-0.91798314986,4.44672684802,-8.2593349989,3.94401231946,-3.14429856495,-10.8387202459,-1.33709803346,-0.81794405724,0.539587232858,0.138615053501,-4.56797155571,-8.71126347982,-0.734060233607,-1.14911252838
A1331,-0.780446391291,-10.1620671042,-5.5436751718,5.27910771513,4.99983810759,-0.743315279291,-4.76749773328,-6.7047132042,-4.11771167961,-6.58820191428,-4.57228781116,-2.27928224932,9.47329174987,-1.73086540104,2.74583981378,-0.186991019245,-4.40791915146,0.218935043649,3.6657494126,7.55880209608,-1.07880770783,10.5159010674,-5.3190498898,-2.07359155394,8.21552525957,5.72160261302,1.14687671091
A1332,0.177247087526,-11.0763181759,-1.69698454154,12.4153810224,-3.04658680127,0.669212829375,-1.72601511847,-7.50199449807,-2.09318041743,-6.33388554818,-8.71239250018,-3.48750615592,-3.42427898368,-5.59035579795,5.47103600439,2.12002216771,-7.19305067329,-1.54798245585,5.40691073211,6.14928905847,3.82262167478,1.60467514262,-3.17105191614,0.976824768602,0.717204938097,3.61062293147,3.1971097356
A1333,1.70973311304,-0.767920516681,-0.598590899093,-1.92513385787,5.07670777371,11.3759681361,4.23385476007,3.23655131407,3.92155255951,3.62427008921,-13.9486055201,-7.05787943863,4.0355152319,-8.64226876134,9.94119943325,-2.16002633482,-1.72190838806,-6.51980054156,-2.74816675808,5.71374921352,-3.55557378048,2.55458960601,-6.86556472197,-2.76143866936,9.60643652757,2.07172370584,-1.46309007744
