Entry,0,1,2,3,4,5,6,7
B1057,-1.90962693661,-0.627414068459,3.96956982436,2.62108606952,-2.97264718053,-0.322802641982,-3.38725721631,-0.739419455375
B1058,-2.32267297293,-1.96475049572,1.49288241554,1.80241905685,4.74788355198,0.378356755598,-3.18039512913,-2.90179161844
B1059,-2.91554730475e-17,-2.19106210869e-18,-1.93229143726e-18,3.28928922816e-17,-2.75351057363e-17,-9.32220040877e-18,-7.21290840123e-19,-1.18133117239e-18
B1060,4.52580660406,-0.304213668446,-3.82598918539,-1.15248555041,4.09085715542,3.36018689327,-4.63106407357,2.44602670777
B1061,3.34611609452,1.21168203476,0.174902917639,1.72112784769,5.47136864258,3.57034807319,-3.70259846353,-0.598429844586
B1062,2.91020136203,3.77453056174,4.866901328,-3.56416325741,2.45687874631,2.41415877376,3.56411603083,1.21649945187
B1064,8.48002061137,1.41875281517,2.91603202646,-2.05041800076,-1.04442684368,1.01270597755,0.150592154649,-1.16317543189
B1065,6.98499847291,2.20832680308,2.63981100718,-4.32702552417,0.739903449012,-1.15727951778,-0.717940119357,-1.77898885022
B1066,4.14433662187,-3.34184651862,7.68416820968,3.84985682822,-1.72436757115,-1.81536480418,-1.64447348167,-0.480049649471
B1067,3.09359158735,-1.88740376215,7.71160380203,1.82006028493,1.32927924638,-3.07820928326,-4.1028130445,-0.536908803536
B1068,6.02021762091,-3.0878486047,9.43940901281,-0.827011168333,-3.12276156445,1.79865674197,-1.1455458709,-0.0625564976676
B1069,1.86978211559,1.32755444921,4.17356821212,-2.04854923491,-3.36983044704,2.54208415249,-0.12761869244,0.97171565387
B1070,3.07838537272,-1.56743748188,7.80732973764,-0.153845378358,0.202843498974,-2.31417731224,-2.48263765766,-0.616192345299
B1071,4.82814796909,-2.47108538917,9.67243742731,0.625387108074,-2.72671336042,-0.480744926543,2.20497770831,-1.16949869763
B1072,8.59045879839,3.20279518628,4.55743402489,-3.97191973632,1.25127158636,-0.395416763586,0.212930705611,-0.299828302367
B1073,6.10054905858,0.541993395022,7.50725347331,-6.11201786743,-1.1804268584,-4.7310891785,-0.442271559169,0.818687348941
B1074,5.95990660237,0.298011691064,7.24475832354,-5.36844087045,-0.781181984138,-3.10103848695,-0.58695793245,0.261632927362
B1075,8.98704417806,-3.2918832674,-2.75164764332,-0.299031940433,-3.70187203233,-0.00660245977957,1.77227711615,0.548016336285
B1076,1.55617350613,2.66365847329,4.74572785685,-3.27484479768,-2.28191389873,1.62540131013,2.12479793474,-2.74931723085
B1078,-1.32780889687,1.4708853491,-0.98381173157,1.16864892997,-5.49147651103,-4.00803633897,2.01609431558,-2.60134367335
B1080,2.5551876652,-1.40554610066,-1.65952907191,-3.17653106791,0.36556719057,1.49101451654,-3.98267801449,-3.17157081598
B1082,2.58689780494,-3.12580873863,-2.50554029702,0.997994466128,1.66158332757,0.290439269886,4.43840975395,-2.87410849481
B1083,5.06692158543,-2.65124892072,-5.17288034856,1.10502099822,-1.70413339159,-0.365748133397,1.88051829681,1.25864106061
B1084,1.37215652799,-0.499631953031,1.10315932392,2.0847920784,-3.60490978019,0.528006989196,0.598628513798,3.92419690065
B1085,1.9383008152,2.04458918005,-5.31941979887,-0.590835957635,-0.832974990068,-3.92457814004,2.19416596036,-2.89945759218
B1086,1.56164360189,2.29682830385,2.19142532747,-5.39863425644,-1.83698403529,8.17488776015,0.597651739723,-2.71911149026
B1088,3.40626263992,-1.30727558283,7.0343793938,-0.917798311212,-1.45905274651,-1.93520386339,-1.59684209663,0.00555786490474
B1091,6.93932594015,-3.36908410005,0.580913911483,-0.14729333015,-0.665819537715,-5.29001590453,-1.77695133496,0.833851697723
B1093,-4.55887981108,-6.6309459249,-0.153325863394,-3.17504479329,0.620444445182,-1.1712308578,-1.93852877008,0.390413363321
B1094,-2.42184437306,-4.62586019949,-3.00126933583,-0.677282580099,2.13431765401,1.14157288897,0.195266499948,-2.60101414221
B1102,3.72872752308,-3.53839830088,-2.36944571508,1.76293798091,0.183621684253,6.46033119156,0.468381885367,4.44417830824
B1103,1.970344027,-1.2365756357,-0.210437874297,0.143847570002,5.52144201189,-2.97364565623,1.30191440979,0.898620666319
B1104,2.08837370098,0.30699781258,-2.28022778682,1.71560715447,1.82939152257,1.40520720962,-4.4232672143,0.657911647562
B1105,2.22547736242,0.794838592502,-1.52014544137,3.98999583161,2.72175947874,2.18488527603,-3.76341336586,0.0368857307917
B1106,2.51131992935,-3.25258484726,-3.56954268768,-0.321528214537,0.267719760138,5.17988539368,2.85966012668,2.96628285743
B1107,0.644732554635,4.43317655788,1.99826850425,1.27676195723,6.26566296001,3.19925578852,-0.698910638943,0.421095076843
B1108,-2.91554730475e-17,-2.19106210869e-18,-1.93229143726e-18,3.28928922816e-17,-2.75351057363e-17,-9.32220040877e-18,-7.21290840123e-19,-1.18133117239e-18
B1110,-4.95000761243,-3.55555124996,1.53870056554,1.73689724334,6.74816181775,-1.0227724111,-0.76964227716,-0.286565634269
B1111,-5.51772648623,-4.45204885519,1.34620738573,2.95787410083,5.21026400849,-0.319274718132,-0.236313598707,-1.03086650065
B1112,2.68580336883,0.327477236654,0.672598046574,-1.45678159136,0.978753068399,6.15669539919,0.963266678057,-2.69080596911
B1113,4.50888319207,-2.60184358657,10.2573161025,-3.25375576911,-3.90501643642,3.68890629719,2.78396602044,-1.19351404615
B1114,2.08352069709,-2.20811399122,9.45375508197,-3.66003642951,-2.9448435682,5.55316615974,3.66825636419,-0.710217378272
B1116,1.80686465813,-2.99444662981,10.0413751127,-2.00667715523,-2.12556245914,3.77502639691,4.65939359198,0.331050138923
B1117,-3.01980573154,5.11432770433,-0.26179299712,2.47733689056,-3.52167516211,2.08703069629,-0.290123864113,-1.72786657304
B1118,-3.40525546078,-6.35283212645,0.148534152958,-3.11643643438,-0.82173817137,0.506484179294,1.62709831724,-0.814819117962
B1119,2.06038552254,-3.27552357571,-1.08196312514,-3.362128686,2.33552509144,0.66646004477,1.75907528964,-1.99658835203
B1120,3.7156045285,-1.69645610231,8.04577858554,-3.23389484924,-0.528387776897,-2.8072019051,-2.2583579367,-0.583966798549
B1121,-0.241176072011,-2.32451475644,8.22394232365,1.24434993968,-1.84230387077,1.94137781267,1.49175520357,0.143719148838
B1122,4.71477603814,0.918341210729,-7.33320407013,-0.204667436765,-5.15179041354,-2.73723627635,1.14501995563,0.634309849638
B1124,2.00893783745,-2.27791506672,9.7934086186,-3.86739150394,-2.82821211936,5.7381284392,3.87365279315,-0.620499736166
B1125,0.540483029749,0.821873435848,6.92662475793,-0.814290468521,-3.58988465844,1.41401549952,1.44293502626,-1.21798612797
B1126,0.686821835203,0.194916559726,-0.311608405579,1.00182826166,-6.38147004496,0.197807318613,-4.28797085362,-1.10024898359
B1128,-2.24035983265,-1.72395579916,6.29162739949,-1.04506070221,-0.444661579603,1.99618484054,-0.00775925022288,-2.03461744054
B1129,5.48798145843,-2.437491405,-2.07827560024,-0.442360478116,0.864168725202,-1.09147575531,2.71343412638,-3.6025570063
B1130,-4.52483094009,-1.53623324581,-4.60697634275,0.539992372315,3.96147566422,-0.448247163491,1.51759927307,0.410489003772
B1131,-4.63941350091,1.27807693297,2.5408217135,3.53845056696,-1.86670043576,-2.05420916388,4.24706123167,-3.09089579543
B1133,-2.99270301716,3.4454728908,-0.054282965613,-0.748890388954,2.40583684536,-2.62756492463,6.42378262171,0.431223875732
B1135,-3.99217696323,4.93237816533,-1.28416140297,4.23779385092,-2.13124225392,-1.85846002773,2.92401443188,-2.98498654157
B1136,-4.56561190244,2.12109350818,0.717725800608,1.11850934137,-3.13239660017,-5.67028925535,1.57580134451,-3.00640600973
B1137,-2.62310440318,5.45671213068,-0.274545841286,2.28345447988,-3.32376788027,1.5849661451,-0.658505402795,-1.59885692454
B1138,-4.00986291637,3.62130968071,3.0408224087,2.29591419566,-3.71659025662,-2.86366703745,-2.69966144671,-2.04078599913
B1139,-5.6765001984,-3.92901240868,0.166071141199,-6.00421537827,0.247981931244,-2.64431857255,0.242935643653,1.80363096821
B1140,-4.79524769462,-3.20521177685,-4.36823624076,-4.76834422932,0.434343561771,-0.0179883767545,2.06414225312,1.93477389629
B1141,-3.69115914414,-3.65431545746,-1.06756605021,-4.23507208239,-0.256927684974,-4.99447950234,0.0719374956637,2.90150348706
B1142,-5.82187451142,-4.33904893374,-0.83782079203,-3.16034948525,0.818967989684,-2.58090804195,0.679173724863,3.40968798715
B1143,-4.56950213523,-2.68698753778,0.998373298854,-5.80645199961,0.918926021557,-2.29942220921,-0.449020363721,4.25934277161
B1144,-6.35898751621,-2.72511938265,0.627227139876,-5.03123355265,0.484211525317,-1.38739076686,-1.40776570322,4.602231738
B1145,-2.84802066476,6.36099935075,-2.97463199905,-3.5725877139,-2.96418212293,2.17082843491,-5.96364579596,-5.51569505502
B1146,-0.833228717866,6.1656907828,-2.11499418138,-4.66485570926,-2.88265345246,1.0917888817,-5.52313423811,-4.70014788592
B1147,2.6949419225,3.07409304393,-1.05161787633,-1.42961872734,4.03750572407,-0.571964835869,-2.51412264223,1.35725387212
B1151,-4.80371202592,1.82473442622,-3.62544002215,-2.97503888305,1.49021833818,3.57035124941,-1.59623529614,-1.49973019574
B1152,8.43511738256,-0.0658918912885,-5.53757826068,0.622288921464,-2.8918013896,1.86345077557,-3.05739689444,2.7293335262
B1153,7.22872173695,3.2824509762,-0.707242569183,0.602176555266,0.697956310963,-0.902565796165,-1.82857651442,0.731722767421
B1155,-0.202450050962,2.7702454941,1.35648097363,4.17423453173,6.93797767858,3.95276846201,-1.79494499747,0.534260854954
B1157,-0.304346059927,-1.72667922708,-6.31946977368,-2.93439939774,1.16365167179,-1.63350115832,-0.164751367386,-0.713852999632
B1158,1.53507175907,-2.59080383225,3.59084252481,0.885734569225,2.00288370318,5.71373405573,-0.465782391328,-0.885244753533
B1159,-1.6971690902,-0.977088078197,0.474943768703,3.79296712032,8.34840992419,0.69701364661,0.0290648071046,-3.3919993621
B1160,-0.0951160068452,-2.16309533207,-0.402293775398,5.59753283032,5.68769731911,-0.470002969289,-0.39098089847,-2.5829278042
B1161,1.93374466926,1.22782063293,-0.627987559228,1.14385650361,7.39030707807,-0.230757505438,1.97966812367,-3.2136562017
B1162,2.67529116217,3.30027408214,-3.84602807065,-1.15827732508,-3.59758020552,2.97358868662,-1.20444290686,-1.47950476018
B1163,-2.53265845443,-0.135504832532,1.37925117042,3.11854101509,2.69637308149,-4.48057552591,-0.527280670729,-3.05054500419
B1164,-2.04852058274,-5.00112796367,-0.328736369689,-1.47496467774,0.152643543849,-0.108664378872,0.896171409752,-0.0643777881755
B1165,0.0274110135321,1.19623609897,1.76358536001,4.63539749382,-1.16178595433,2.1613931526,-1.15037487322,-0.276984180876
B1166,2.44545587669,-2.19136860395,-2.8278057117,2.0937245277,1.23386886068,-0.0850722800817,3.80284992545,-3.71972713196
B1167,4.94766756585,-0.779596702711,-0.913667246436,-0.773103352325,-1.09734361001,1.11002131008,0.175352584433,-1.42041594899
B1168,-1.78970365342,2.34358191379,-0.230513169952,-0.305359730041,1.3490982089,1.56685244603,7.12933519366,-3.57857090855
B1169,0.374621729538,3.23883507051,-2.16657768577,0.636478295388,2.28730367147,-2.72865409847,4.0247307448,-3.51077087018
B1170,-0.0546822570487,5.70860128416,-2.60720128501,2.44792799933,-2.62701751995,0.397179729205,0.822273728262,-2.54796348773
B1171,9.58405636205,-0.142269025527,-3.16010976756,1.28273852529,-0.352176944589,-2.32582033847,2.96281640184,1.38491140043
B1172,-3.62763578717,-0.172305647198,0.327079738692,2.91604322672,6.67477457368,5.48138538495,-4.1187105164,-1.17752362306
B1173,-1.43683617539,4.27870061336,-0.622594360611,5.70328597559,-2.77982201527,3.94337055091,0.844056760872,-0.896098112382
B1174,-1.34495045207,2.8885843169,1.12192552993,0.698243842576,-3.62942503738,1.74014386467,-1.31900627375,-0.0659208153424
B1175,-1.02775252006,0.400392072058,0.82899259328,0.010856410701,-3.69779710597,-0.340454087354,2.40632867372,-2.4806690809
B1176,-5.19529374262,3.48388043494,1.0141028913,2.70338109749,-1.70017077907,-2.60848069148,-0.122525207463,-0.624902962191
B1177,-0.320491259558,1.97981914976,1.95818142402,5.39171458861,-4.4425296429,-0.259347264963,-1.22947124725,-3.02750039434
B1179,-6.38035556092,0.950315931013,1.50875701618,3.07595032195,-4.06424220201,-2.7015302993,1.91404703945,-0.170674428687
B1180,-5.13818899749,-5.11004145652,0.222667188361,3.81465666524,2.15458784302,0.304764350576,-1.3392671989,-0.137545102976
B1181,-4.52016677563,-4.40386875033,3.01399989354,4.08583727782,2.57363059193,3.78334976034,-3.18019309931,1.14481734555
